tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;cur_passengers;cur_fare;ly_fare;ly_passengers;amount_change;percent_change;amount_change_pax;percent_change_pax;Geocoded_City1;Geocoded_City2
Table 4;2,023;4;30,194;34,492;Dallas/Fort Worth, TX;Raleigh/Durham, NC;103,930;243.25;304.86;76,070;-61.61;-0.2021;27,860;0.3662;;
Table 4;2,023;4;30,255;31,454;Huntsville, AL;Orlando, FL;21,320;193.12;248.89;14,670;-55.76;-0.2241;6,650;0.4533;;
Table 4;2,023;4;30,431;32,467;Asheville, NC;Miami, FL (Metropolitan Area);42,430;132.74;166.30;36,390;-33.56;-0.2018;6,040;0.1660;;
Table 4;2,023;4;30,431;33,195;Asheville, NC;Tampa, FL (Metropolitan Area);26,460;115.26;142.74;26,270;-27.47;-0.1925;190;0.0072;;
Table 4;2,023;4;30,529;30,466;Hartford, CT;Phoenix, AZ;28,390;268.84;367.29;20,080;-98.45;-0.2680;8,310;0.4138;;
Table 4;2,023;4;30,529;34,492;Hartford, CT;Raleigh/Durham, NC;20,890;153.24;206.30;14,600;-53.06;-0.2572;6,290;0.4308;;
Table 4;2,023;4;30,559;31,123;Seattle, WA;St. Louis, MO;45,140;253.51;318.06;36,790;-64.55;-0.2030;8,350;0.2270;;
Table 4;2,023;4;30,693;30,466;Nashville, TN;Phoenix, AZ;96,160;245.24;310.91;83,490;-65.67;-0.2112;12,670;0.1518;;
Table 4;2,023;4;30,721;33,044;Boston, MA (Metropolitan Area);Louisville, KY;25,800;243.72;301.85;18,720;-58.13;-0.1926;7,080;0.3782;;
Table 4;2,023;4;30,721;34,576;Boston, MA (Metropolitan Area);Rochester, NY;21,370;173.53;221.77;17,020;-48.24;-0.2175;4,350;0.2556;;
Table 4;2,023;4;30,977;33,728;Chicago, IL;Pensacola, FL;26,660;217.42;269.37;18,850;-51.95;-0.1929;7,810;0.4143;;
Table 4;2,023;4;30,994;32,211;Charleston, SC;Las Vegas, NV;25,690;212.33;337.90;14,410;-125.56;-0.3716;11,280;0.7828;;
Table 4;2,023;4;30,994;32,467;Charleston, SC;Miami, FL (Metropolitan Area);44,710;154.51;218.56;31,580;-64.06;-0.2931;13,130;0.4158;;
Table 4;2,023;4;31,057;30,194;Charlotte, NC;Dallas/Fort Worth, TX;133,140;253.47;323.42;110,480;-69.96;-0.2163;22,660;0.2051;;
Table 4;2,023;4;31,057;30,977;Charlotte, NC;Chicago, IL;149,190;189.57;242.23;126,210;-52.66;-0.2174;22,980;0.1821;;
Table 4;2,023;4;31,057;31,650;Charlotte, NC;Minneapolis/St. Paul, MN;61,130;227.64;290.34;51,070;-62.70;-0.2159;10,060;0.1970;;
Table 4;2,023;4;31,057;32,575;Charlotte, NC;Los Angeles, CA (Metropolitan Area);136,850;327.39;406.10;111,620;-78.71;-0.1938;25,230;0.2260;;
Table 4;2,023;4;31,454;30,559;Orlando, FL;Seattle, WA;101,230;297.87;368.39;96,530;-70.53;-0.1914;4,700;0.0487;;
Table 4;2,023;4;31,454;33,728;Orlando, FL;Pensacola, FL;22,120;124.67;165.38;15,230;-40.71;-0.2462;6,890;0.4524;;
Table 4;2,023;4;31,454;33,933;Orlando, FL;Worcester, MA;20,330;175.89;232.30;1,120;-56.41;-0.2428;19,210;17.1518;;
Table 4;2,023;4;31,454;34,321;Orlando, FL;Portland, ME;29,830;167.71;209.19;23,420;-41.49;-0.1983;6,410;0.2737;;
Table 4;2,023;4;31,454;34,653;Orlando, FL;Tulsa, OK;23,140;232.60;289.47;17,260;-56.87;-0.1965;5,880;0.3407;;
Table 4;2,023;4;31,650;31,454;Minneapolis/St. Paul, MN;Orlando, FL;184,200;191.46;242.88;178,750;-51.41;-0.2117;5,450;0.0305;;
Table 4;2,023;4;31,703;33,667;New York City, NY (Metropolitan Area);Norfolk, VA (Metropolitan Area);71,000;165.62;206.60;56,740;-40.98;-0.1983;14,260;0.2513;;
Table 4;2,023;4;31,714;34,492;Fort Myers, FL;Raleigh/Durham, NC;21,890;152.14;280.08;9,430;-127.94;-0.4568;12,460;1.3213;;
Table 4;2,023;4;31,986;31,703;Grand Rapids, MI;New York City, NY (Metropolitan Area);40,830;216.09;268.89;32,880;-52.80;-0.1964;7,950;0.2418;;
Table 4;2,023;4;32,211;30,198;Las Vegas, NV;Pittsburgh, PA;59,380;230.73;294.72;54,860;-63.99;-0.2171;4,520;0.0824;;
Table 4;2,023;4;32,211;33,044;Las Vegas, NV;Louisville, KY;33,340;211.33;262.33;28,770;-51.00;-0.1944;4,570;0.1588;;
Table 4;2,023;4;32,211;34,524;Las Vegas, NV;Richmond, VA;37,740;214.74;300.97;26,600;-86.23;-0.2865;11,140;0.4188;;
Table 4;2,023;4;32,467;31,650;Miami, FL (Metropolitan Area);Minneapolis/St. Paul, MN;112,120;229.80;312.56;93,200;-82.77;-0.2648;18,920;0.2030;;
Table 4;2,023;4;32,467;33,214;Miami, FL (Metropolitan Area);San Antonio, TX;47,600;227.94;347.22;48,500;-119.27;-0.3435;-900;-0.0186;;
Table 4;2,023;4;32,467;33,667;Miami, FL (Metropolitan Area);Norfolk, VA (Metropolitan Area);38,720;194.18;256.51;30,360;-62.33;-0.2430;8,360;0.2754;;
Table 4;2,023;4;32,467;34,057;Miami, FL (Metropolitan Area);Portland, OR;47,020;272.16;384.61;30,580;-112.44;-0.2924;16,440;0.5376;;
Table 4;2,023;4;32,575;30,559;Los Angeles, CA (Metropolitan Area);Seattle, WA;685,580;177.64;220.18;660,790;-42.55;-0.1932;24,790;0.0375;;
Table 4;2,023;4;32,575;33,044;Los Angeles, CA (Metropolitan Area);Louisville, KY;47,190;215.48;304.35;34,110;-88.87;-0.2920;13,080;0.3835;;
Table 4;2,023;4;32,575;34,252;Los Angeles, CA (Metropolitan Area);Pasco/Kennewick/Richland, WA;20,170;207.12;259.05;16,570;-51.92;-0.2004;3,600;0.2173;;
Table 4;2,023;4;33,044;32,467;Louisville, KY;Miami, FL (Metropolitan Area);41,540;182.57;267.67;29,360;-85.10;-0.3179;12,180;0.4148;;
Table 4;2,023;4;33,105;30,194;Cincinnati, OH;Dallas/Fort Worth, TX;59,420;224.52;288.63;45,540;-64.11;-0.2221;13,880;0.3048;;
Table 4;2,023;4;33,105;32,457;Cincinnati, OH;San Francisco, CA (Metropolitan Area);32,980;281.03;370.68;29,370;-89.65;-0.2419;3,610;0.1229;;
Table 4;2,023;4;33,198;31,650;Kansas City, MO;Minneapolis/St. Paul, MN;33,790;218.19;280.37;25,830;-62.19;-0.2218;7,960;0.3082;;
Table 4;2,023;4;33,214;30,559;San Antonio, TX;Seattle, WA;47,930;241.27;306.52;39,040;-65.25;-0.2129;8,890;0.2277;;
Table 4;2,023;4;33,485;30,852;Madison, WI;Washington, DC (Metropolitan Area);22,790;258.99;321.57;16,280;-62.58;-0.1946;6,510;0.3999;;
Table 4;2,023;4;33,495;30,198;New Orleans, LA;Pittsburgh, PA;20,890;195.51;270.68;18,110;-75.17;-0.2777;2,780;0.1535;;
Table 4;2,023;4;33,495;34,492;New Orleans, LA;Raleigh/Durham, NC;31,580;186.68;261.28;21,880;-74.60;-0.2855;9,700;0.4433;;
Table 4;2,023;4;33,570;33,195;San Diego, CA;Tampa, FL (Metropolitan Area);44,530;249.70;385.03;28,550;-135.33;-0.3515;15,980;0.5597;;
Table 4;2,023;4;33,667;33,195;Norfolk, VA (Metropolitan Area);Tampa, FL (Metropolitan Area);31,340;150.95;200.12;20,230;-49.17;-0.2457;11,110;0.5492;;
Table 4;2,023;4;34,004;32,575;Everett, WA;Los Angeles, CA (Metropolitan Area);31,720;188.41;283.05;8,350;-94.63;-0.3343;23,370;2.7988;;
Table 4;2,023;4;34,057;33,195;Portland, OR;Tampa, FL (Metropolitan Area);20,510;291.66;367.73;19,100;-76.07;-0.2069;1,410;0.0738;;
Table 4;2,023;4;34,100;34,685;Philadelphia, PA;Savannah, GA;24,470;234.91;303.94;16,690;-69.02;-0.2271;7,780;0.4662;;
Table 4;2,023;4;35,096;33,195;Syracuse, NY;Tampa, FL (Metropolitan Area);30,770;146.64;182.20;25,400;-35.56;-0.1952;5,370;0.2114;;
Table 4;2,023;3;30,140;30,559;Albuquerque, NM;Seattle, WA;43,080;202.85;269.86;34,360;-67.01;-0.2483;8,720;0.2538;;
Table 4;2,023;3;30,194;34,492;Dallas/Fort Worth, TX;Raleigh/Durham, NC;90,760;230.91;306.20;69,410;-75.29;-0.2459;21,350;0.3076;;
Table 4;2,023;3;30,325;33,485;Denver, CO;Madison, WI;41,670;181.95;232.69;35,090;-50.74;-0.2181;6,580;0.1875;;
Table 4;2,023;3;30,325;34,492;Denver, CO;Raleigh/Durham, NC;96,660;206.47;269.00;82,500;-62.53;-0.2324;14,160;0.1716;;
Table 4;2,023;3;30,397;32,575;Atlanta, GA (Metropolitan Area);Los Angeles, CA (Metropolitan Area);345,180;298.43;380.45;311,970;-82.02;-0.2156;33,210;0.1064;;
Table 4;2,023;3;30,423;31,295;Austin, TX;Detroit, MI;58,230;204.59;271.95;48,260;-67.36;-0.2477;9,970;0.2066;;
Table 4;2,023;3;30,466;30,852;Phoenix, AZ;Washington, DC (Metropolitan Area);164,200;260.67;332.32;134,940;-71.65;-0.2156;29,260;0.2168;;
Table 4;2,023;3;30,466;33,195;Phoenix, AZ;Tampa, FL (Metropolitan Area);51,330;255.31;325.95;40,280;-70.63;-0.2167;11,050;0.2743;;
Table 4;2,023;3;30,529;30,466;Hartford, CT;Phoenix, AZ;23,920;249.81;338.06;16,440;-88.25;-0.2610;7,480;0.4550;;
Table 4;2,023;3;30,529;33,195;Hartford, CT;Tampa, FL (Metropolitan Area);63,880;154.21;195.25;37,990;-41.03;-0.2102;25,890;0.6815;;
Table 4;2,023;3;30,647;30,559;Cleveland, OH (Metropolitan Area);Seattle, WA;48,510;288.47;370.29;35,500;-81.83;-0.2210;13,010;0.3665;;
Table 4;2,023;3;30,647;31,714;Cleveland, OH (Metropolitan Area);Fort Myers, FL;41,670;123.45;199.61;38,100;-76.17;-0.3816;3,570;0.0937;;
Table 4;2,023;3;30,647;32,457;Cleveland, OH (Metropolitan Area);San Francisco, CA (Metropolitan Area);54,750;299.69;384.36;41,410;-84.67;-0.2203;13,340;0.3221;;
Table 4;2,023;3;30,721;34,057;Boston, MA (Metropolitan Area);Portland, OR;86,930;315.50;421.68;69,380;-106.17;-0.2518;17,550;0.2530;;
Table 4;2,023;3;30,721;34,576;Boston, MA (Metropolitan Area);Rochester, NY;25,370;134.42;199.16;17,590;-64.74;-0.3251;7,780;0.4423;;
Table 4;2,023;3;30,977;31,871;Chicago, IL;Greenville/Spartanburg, SC;32,300;191.10;244.91;24,230;-53.81;-0.2197;8,070;0.3331;;
Table 4;2,023;3;30,977;32,337;Chicago, IL;Indianapolis, IN;21,540;171.05;254.51;12,770;-83.46;-0.3279;8,770;0.6868;;
Table 4;2,023;3;30,994;32,575;Charleston, SC;Los Angeles, CA (Metropolitan Area);41,950;251.31;322.14;30,550;-70.82;-0.2199;11,400;0.3732;;
Table 4;2,023;3;30,994;34,100;Charleston, SC;Philadelphia, PA;43,820;180.12;236.33;30,590;-56.21;-0.2378;13,230;0.4325;;
Table 4;2,023;3;31,057;30,194;Charlotte, NC;Dallas/Fort Worth, TX;122,680;243.73;310.80;102,660;-67.06;-0.2158;20,020;0.1950;;
Table 4;2,023;3;31,057;30,325;Charlotte, NC;Denver, CO;113,230;207.38;271.19;95,890;-63.82;-0.2353;17,340;0.1808;;
Table 4;2,023;3;31,066;30,559;Columbus, OH;Seattle, WA;49,140;274.77;354.42;35,050;-79.65;-0.2247;14,090;0.4020;;
Table 4;2,023;3;31,066;31,650;Columbus, OH;Minneapolis/St. Paul, MN;36,450;248.56;319.31;29,020;-70.75;-0.2216;7,430;0.2560;;
Table 4;2,023;3;31,066;32,575;Columbus, OH;Los Angeles, CA (Metropolitan Area);74,050;252.51;333.29;62,620;-80.78;-0.2424;11,430;0.1825;;
Table 4;2,023;3;31,454;33,570;Orlando, FL;San Diego, CA;64,620;238.32;311.02;57,290;-72.70;-0.2337;7,330;0.1280;;
Table 4;2,023;3;31,454;33,728;Orlando, FL;Pensacola, FL;21,800;115.16;186.67;11,300;-71.51;-0.3831;10,500;0.9292;;
Table 4;2,023;3;31,454;33,933;Orlando, FL;Worcester, MA;21,530;148.68;230.66;1,110;-81.98;-0.3554;20,420;18.3964;;
Table 4;2,023;3;31,454;35,356;Orlando, FL;Trenton, NJ;41,910;78.73;104.73;51,240;-26.00;-0.2483;-9,330;-0.1821;;
Table 4;2,023;3;31,703;33,667;New York City, NY (Metropolitan Area);Norfolk, VA (Metropolitan Area);94,500;136.05;200.94;60,220;-64.89;-0.3230;34,280;0.5692;;
Table 4;2,023;3;31,703;34,524;New York City, NY (Metropolitan Area);Richmond, VA;75,370;151.69;223.22;51,240;-71.53;-0.3204;24,130;0.4709;;
Table 4;2,023;3;32,211;34,524;Las Vegas, NV;Richmond, VA;41,710;198.24;319.21;21,950;-120.97;-0.3790;19,760;0.9002;;
Table 4;2,023;3;32,337;31,650;Indianapolis, IN;Minneapolis/St. Paul, MN;41,530;235.07;298.17;35,610;-63.09;-0.2116;5,920;0.1662;;
Table 4;2,023;3;32,467;33,214;Miami, FL (Metropolitan Area);San Antonio, TX;45,380;206.51;277.62;46,550;-71.12;-0.2562;-1,170;-0.0251;;
Table 4;2,023;3;32,467;33,728;Miami, FL (Metropolitan Area);Pensacola, FL;24,650;182.95;268.24;15,510;-85.29;-0.3180;9,140;0.5893;;
Table 4;2,023;3;32,467;34,057;Miami, FL (Metropolitan Area);Portland, OR;28,190;297.04;396.85;24,070;-99.81;-0.2515;4,120;0.1712;;
Table 4;2,023;3;32,575;30,559;Los Angeles, CA (Metropolitan Area);Seattle, WA;859,150;173.87;232.34;716,030;-58.46;-0.2516;143,120;0.1999;;
Table 4;2,023;3;32,575;33,044;Los Angeles, CA (Metropolitan Area);Louisville, KY;46,190;213.14;317.47;35,550;-104.33;-0.3286;10,640;0.2993;;
Table 4;2,023;3;32,575;33,195;Los Angeles, CA (Metropolitan Area);Tampa, FL (Metropolitan Area);94,830;284.01;366.45;78,560;-82.44;-0.2250;16,270;0.2071;;
Table 4;2,023;3;33,044;32,467;Louisville, KY;Miami, FL (Metropolitan Area);34,010;174.95;236.03;28,320;-61.08;-0.2588;5,690;0.2009;;
Table 4;2,023;3;33,198;31,650;Kansas City, MO;Minneapolis/St. Paul, MN;39,840;204.81;314.66;27,650;-109.85;-0.3491;12,190;0.4409;;
Table 4;2,023;3;33,198;33,570;Kansas City, MO;San Diego, CA;42,100;249.79;318.72;33,220;-68.92;-0.2162;8,880;0.2673;;
Table 4;2,023;3;33,198;34,614;Kansas City, MO;Salt Lake City, UT;34,110;234.51;301.19;24,580;-66.68;-0.2214;9,530;0.3877;;
Table 4;2,023;3;33,316;32,457;Omaha, NE;San Francisco, CA (Metropolitan Area);28,940;237.64;312.42;21,990;-74.78;-0.2394;6,950;0.3160;;
Table 4;2,023;3;33,342;30,559;Milwaukee, WI;Seattle, WA;38,510;300.81;388.97;28,180;-88.16;-0.2266;10,330;0.3666;;
Table 4;2,023;3;33,342;31,650;Milwaukee, WI;Minneapolis/St. Paul, MN;24,660;236.67;300.88;18,910;-64.22;-0.2134;5,750;0.3041;;
Table 4;2,023;3;33,342;32,457;Milwaukee, WI;San Francisco, CA (Metropolitan Area);23,310;310.25;397.30;19,180;-87.05;-0.2191;4,130;0.2153;;
Table 4;2,023;3;33,495;30,559;New Orleans, LA;Seattle, WA;48,530;239.41;310.13;38,530;-70.72;-0.2280;10,000;0.2595;;
Table 4;2,023;3;33,495;34,492;New Orleans, LA;Raleigh/Durham, NC;27,790;148.37;196.49;21,270;-48.12;-0.2449;6,520;0.3065;;
Table 4;2,023;3;33,570;33,195;San Diego, CA;Tampa, FL (Metropolitan Area);27,820;288.79;369.98;24,000;-81.19;-0.2194;3,820;0.1592;;
Table 4;2,023;3;34,004;32,575;Everett, WA;Los Angeles, CA (Metropolitan Area);29,170;195.95;250.90;19,080;-54.95;-0.2190;10,090;0.5288;;
Table 4;2,023;3;34,057;31,123;Portland, OR;St. Louis, MO;22,820;297.13;393.81;18,750;-96.68;-0.2455;4,070;0.2171;;
Table 4;2,023;3;34,057;33,195;Portland, OR;Tampa, FL (Metropolitan Area);23,050;294.33;392.36;16,560;-98.03;-0.2498;6,490;0.3919;;
Table 4;2,023;3;34,100;34,057;Philadelphia, PA;Portland, OR;28,300;361.46;462.38;20,560;-100.93;-0.2183;7,740;0.3765;;
Table 4;2,023;3;34,492;32,457;Raleigh/Durham, NC;San Francisco, CA (Metropolitan Area);76,340;317.63;425.70;59,140;-108.07;-0.2539;17,200;0.2908;;
Table 4;2,023;3;34,492;33,570;Raleigh/Durham, NC;San Diego, CA;31,720;315.66;406.49;25,450;-90.84;-0.2235;6,270;0.2464;;
Table 4;2,023;2;30,194;33,044;Dallas/Fort Worth, TX;Louisville, KY;44,810;241.35;325.15;29,370;-83.80;-0.2577;15,440;0.5257;;
Table 4;2,023;2;30,325;33,728;Denver, CO;Pensacola, FL;32,950;215.88;263.70;29,010;-47.82;-0.1814;3,940;0.1358;;
Table 4;2,023;2;30,397;31,453;Atlanta, GA (Metropolitan Area);Houston, TX;258,740;180.52;221.23;217,290;-40.71;-0.1840;41,450;0.1908;;
Table 4;2,023;2;30,423;31,295;Austin, TX;Detroit, MI;70,660;202.57;263.07;55,340;-60.51;-0.2300;15,320;0.2768;;
Table 4;2,023;2;30,423;34,057;Austin, TX;Portland, OR;49,590;248.99;310.40;42,650;-61.42;-0.1979;6,940;0.1627;;
Table 4;2,023;2;30,466;33,195;Phoenix, AZ;Tampa, FL (Metropolitan Area);67,740;280.50;359.63;58,070;-79.12;-0.2200;9,670;0.1665;;
Table 4;2,023;2;30,466;34,492;Phoenix, AZ;Raleigh/Durham, NC;50,490;309.67;386.10;36,810;-76.43;-0.1980;13,680;0.3716;;
Table 4;2,023;2;30,529;30,466;Hartford, CT;Phoenix, AZ;29,460;307.11;402.99;19,560;-95.88;-0.2379;9,900;0.5061;;
Table 4;2,023;2;30,647;30,559;Cleveland, OH (Metropolitan Area);Seattle, WA;36,800;309.86;423.50;20,860;-113.64;-0.2683;15,940;0.7641;;
Table 4;2,023;2;30,647;32,211;Cleveland, OH (Metropolitan Area);Las Vegas, NV;88,170;194.79;249.69;84,350;-54.90;-0.2199;3,820;0.0453;;
Table 4;2,023;2;30,647;33,570;Cleveland, OH (Metropolitan Area);San Diego, CA;23,000;308.57;399.03;19,430;-90.45;-0.2267;3,570;0.1837;;
Table 4;2,023;2;30,713;32,211;Boise, ID;Las Vegas, NV;43,130;155.69;192.78;35,070;-37.09;-0.1924;8,060;0.2298;;
Table 4;2,023;2;30,721;33,570;Boston, MA (Metropolitan Area);San Diego, CA;147,110;347.49;451.16;117,010;-103.68;-0.2298;30,100;0.2572;;
Table 4;2,023;2;30,994;32,467;Charleston, SC;Miami, FL (Metropolitan Area);47,400;148.23;204.73;34,830;-56.51;-0.2760;12,570;0.3609;;
Table 4;2,023;2;30,994;32,575;Charleston, SC;Los Angeles, CA (Metropolitan Area);42,850;298.60;375.93;34,100;-77.33;-0.2057;8,750;0.2566;;
Table 4;2,023;2;30,994;33,195;Charleston, SC;Tampa, FL (Metropolitan Area);23,330;123.13;169.03;14,020;-45.91;-0.2716;9,310;0.6640;;
Table 4;2,023;2;30,994;34,100;Charleston, SC;Philadelphia, PA;55,740;192.90;262.27;34,900;-69.37;-0.2645;20,840;0.5971;;
Table 4;2,023;2;31,057;31,453;Charlotte, NC;Houston, TX;88,220;221.91;272.75;67,810;-50.83;-0.1864;20,410;0.3010;;
Table 4;2,023;2;31,057;32,211;Charlotte, NC;Las Vegas, NV;103,070;274.66;336.69;93,960;-62.04;-0.1842;9,110;0.0970;;
Table 4;2,023;2;31,066;32,457;Columbus, OH;San Francisco, CA (Metropolitan Area);38,760;345.51;427.53;33,310;-82.02;-0.1918;5,450;0.1636;;
Table 4;2,023;2;31,066;32,575;Columbus, OH;Los Angeles, CA (Metropolitan Area);73,790;269.76;329.73;64,310;-59.97;-0.1819;9,480;0.1474;;
Table 4;2,023;2;31,136;32,211;Jacksonville, FL;Las Vegas, NV;30,160;313.74;413.20;22,800;-99.46;-0.2407;7,360;0.3228;;
Table 4;2,023;2;31,295;31,650;Detroit, MI;Minneapolis/St. Paul, MN;72,740;225.91;300.92;55,520;-75.00;-0.2492;17,220;0.3102;;
Table 4;2,023;2;31,453;30,198;Houston, TX;Pittsburgh, PA;52,520;260.95;338.76;45,250;-77.81;-0.2297;7,270;0.1607;;
Table 4;2,023;2;31,453;33,044;Houston, TX;Louisville, KY;30,890;240.65;311.09;21,350;-70.45;-0.2264;9,540;0.4468;;
Table 4;2,023;2;31,454;33,214;Orlando, FL;San Antonio, TX;71,410;192.36;257.08;57,040;-64.72;-0.2517;14,370;0.2519;;
Table 4;2,023;2;31,454;33,570;Orlando, FL;San Diego, CA;75,730;269.35;374.41;56,630;-105.06;-0.2806;19,100;0.3373;;
Table 4;2,023;2;31,454;34,653;Orlando, FL;Tulsa, OK;23,740;222.12;294.04;17,330;-71.92;-0.2446;6,410;0.3699;;
Table 4;2,023;2;31,703;35,096;New York City, NY (Metropolitan Area);Syracuse, NY;35,960;155.93;195.50;22,620;-39.57;-0.2024;13,340;0.5897;;
Table 4;2,023;2;31,714;31,453;Fort Myers, FL;Houston, TX;24,780;217.89;285.78;17,970;-67.89;-0.2376;6,810;0.3790;;
Table 4;2,023;2;32,211;30,693;Las Vegas, NV;Nashville, TN;92,180;243.91;304.26;80,280;-60.36;-0.1984;11,900;0.1482;;
Table 4;2,023;2;32,211;31,454;Las Vegas, NV;Orlando, FL;122,080;223.79;296.16;112,730;-72.37;-0.2444;9,350;0.0829;;
Table 4;2,023;2;32,211;32,467;Las Vegas, NV;Miami, FL (Metropolitan Area);191,970;235.59;289.70;178,020;-54.11;-0.1868;13,950;0.0784;;
Table 4;2,023;2;32,211;33,044;Las Vegas, NV;Louisville, KY;32,780;205.40;268.93;30,210;-63.53;-0.2362;2,570;0.0851;;
Table 4;2,023;2;32,211;33,195;Las Vegas, NV;Tampa, FL (Metropolitan Area);97,650;214.47;274.75;94,310;-60.27;-0.2194;3,340;0.0354;;
Table 4;2,023;2;32,211;33,214;Las Vegas, NV;San Antonio, TX;100,900;185.60;230.96;82,750;-45.36;-0.1964;18,150;0.2193;;
Table 4;2,023;2;32,211;33,667;Las Vegas, NV;Norfolk, VA (Metropolitan Area);22,700;332.20;407.71;21,570;-75.51;-0.1852;1,130;0.0524;;
Table 4;2,023;2;32,211;34,492;Las Vegas, NV;Raleigh/Durham, NC;74,740;262.38;329.39;60,360;-67.02;-0.2034;14,380;0.2382;;
Table 4;2,023;2;32,211;34,524;Las Vegas, NV;Richmond, VA;40,220;219.36;371.34;22,840;-151.99;-0.4093;17,380;0.7610;;
Table 4;2,023;2;32,337;30,559;Indianapolis, IN;Seattle, WA;44,990;297.56;388.81;36,280;-91.25;-0.2347;8,710;0.2401;;
Table 4;2,023;2;32,467;33,214;Miami, FL (Metropolitan Area);San Antonio, TX;45,410;231.95;295.81;49,630;-63.86;-0.2159;-4,220;-0.0850;;
Table 4;2,023;2;32,467;33,728;Miami, FL (Metropolitan Area);Pensacola, FL;27,740;196.04;262.14;21,630;-66.10;-0.2522;6,110;0.2825;;
Table 4;2,023;2;32,575;30,559;Los Angeles, CA (Metropolitan Area);Seattle, WA;771,030;187.30;228.94;669,250;-41.64;-0.1819;101,780;0.1521;;
Table 4;2,023;2;32,575;33,044;Los Angeles, CA (Metropolitan Area);Louisville, KY;46,520;243.38;372.15;37,430;-128.77;-0.3460;9,090;0.2428;;
Table 4;2,023;2;33,105;30,466;Cincinnati, OH;Phoenix, AZ;46,940;257.89;318.26;32,390;-60.37;-0.1897;14,550;0.4492;;
Table 4;2,023;2;33,105;31,453;Cincinnati, OH;Houston, TX;40,360;244.34;313.26;25,880;-68.92;-0.2200;14,480;0.5595;;
Table 4;2,023;2;33,105;32,457;Cincinnati, OH;San Francisco, CA (Metropolitan Area);32,590;346.36;455.05;27,120;-108.68;-0.2388;5,470;0.2017;;
Table 4;2,023;2;33,105;32,575;Cincinnati, OH;Los Angeles, CA (Metropolitan Area);67,700;300.51;382.44;51,100;-81.92;-0.2142;16,600;0.3248;;
Table 4;2,023;2;33,192;33,214;Sacramento, CA;San Antonio, TX;21,220;255.42;318.07;17,020;-62.64;-0.1970;4,200;0.2468;;
Table 4;2,023;2;33,198;31,650;Kansas City, MO;Minneapolis/St. Paul, MN;34,250;253.48;337.08;24,280;-83.60;-0.2480;9,970;0.4106;;
Table 4;2,023;2;33,198;32,211;Kansas City, MO;Las Vegas, NV;82,870;191.41;245.98;75,930;-54.57;-0.2218;6,940;0.0914;;
Table 4;2,023;2;33,198;33,570;Kansas City, MO;San Diego, CA;37,530;265.53;331.29;34,010;-65.76;-0.1985;3,520;0.1035;;
Table 4;2,023;2;33,198;34,492;Kansas City, MO;Raleigh/Durham, NC;21,310;239.13;295.14;16,510;-56.01;-0.1898;4,800;0.2907;;
Table 4;2,023;2;33,214;30,559;San Antonio, TX;Seattle, WA;50,830;272.74;337.74;39,270;-65.00;-0.1924;11,560;0.2944;;
Table 4;2,023;2;33,495;34,492;New Orleans, LA;Raleigh/Durham, NC;34,460;200.69;306.14;23,610;-105.45;-0.3444;10,850;0.4596;;
Table 4;2,023;2;33,570;33,195;San Diego, CA;Tampa, FL (Metropolitan Area);31,580;316.70;415.66;27,560;-98.96;-0.2381;4,020;0.1459;;
Table 4;2,023;2;33,667;33,570;Norfolk, VA (Metropolitan Area);San Diego, CA;32,750;376.89;465.65;27,260;-88.76;-0.1906;5,490;0.2014;;
Table 4;2,023;2;34,057;33,195;Portland, OR;Tampa, FL (Metropolitan Area);21,690;325.01;407.78;19,680;-82.77;-0.2030;2,010;0.1021;;
Table 4;2,023;2;34,492;32,457;Raleigh/Durham, NC;San Francisco, CA (Metropolitan Area);78,080;365.59;473.21;59,960;-107.62;-0.2274;18,120;0.3022;;
Table 4;2,023;2;34,492;33,570;Raleigh/Durham, NC;San Diego, CA;35,080;338.68;465.35;27,560;-126.67;-0.2722;7,520;0.2729;;
Table 4;2,023;1;30,140;34,057;Albuquerque, NM;Portland, OR;18,640;171.96;194.64;14,890;-22.68;-0.1165;3,750;0.2518;;
Table 4;2,023;1;30,325;30,529;Denver, CO;Hartford, CT;29,140;235.82;271.12;21,000;-35.30;-0.1302;8,140;0.3876;;
Table 4;2,023;1;30,325;31,986;Denver, CO;Grand Rapids, MI;32,140;200.16;214.23;25,660;-14.07;-0.0657;6,480;0.2525;;
Table 4;2,023;1;30,325;33,485;Denver, CO;Madison, WI;25,260;178.00;189.58;20,610;-11.59;-0.0611;4,650;0.2256;;
Table 4;2,023;1;30,325;34,027;Denver, CO;West Palm Beach/Palm Beach, FL;22,130;240.66;334.15;10,450;-93.49;-0.2798;11,680;1.1177;;
Table 4;2,023;1;30,325;35,412;Denver, CO;Knoxville, TN;18,140;219.68;251.78;13,860;-32.10;-0.1275;4,280;0.3088;;
Table 4;2,023;1;30,397;30,529;Atlanta, GA (Metropolitan Area);Hartford, CT;51,600;214.87;241.37;30,650;-26.51;-0.1098;20,950;0.6835;;
Table 4;2,023;1;30,397;31,295;Atlanta, GA (Metropolitan Area);Detroit, MI;126,080;192.53;205.54;102,370;-13.00;-0.0633;23,710;0.2316;;
Table 4;2,023;1;30,431;32,467;Asheville, NC;Miami, FL (Metropolitan Area);30,040;123.26;131.34;19,700;-8.08;-0.0615;10,340;0.5249;;
